,symbol
ENSG00000235525,FTLP1
ENSG00000183454,GRIN2A
ENSG00000137077,CCL21
ENSG00000213128,RPL32P31
ENSG00000146038,DCDC2
ENSG00000248133,MTND4LP22
ENSG00000159263,SIM2
ENSG00000250781,ENSG00000250781
ENSG00000240068,RPL21P42
ENSG00000251869,SCARNA23
ENSG00000186329,TMEM212
ENSG00000230999,MTND5P8
ENSG00000183783,KCTD8
ENSG00000286117,ENSG00000286117
ENSG00000290785,ENSG00000290785
ENSG00000217566,CRIPTOP4
ENSG00000237410,NRXN2-AS1
ENSG00000233017,ENSG00000233017
ENSG00000273818,RN7SL673P
ENSG00000221245,ENSG00000221245
ENSG00000267748,ENSG00000267748
ENSG00000148215,OR5C1
ENSG00000286735,ENSG00000286735
ENSG00000202309,Y_RNA
ENSG00000212900,KRTAP3-2
ENSG00000286269,ENSG00000286269
ENSG00000238149,ENSG00000238149
ENSG00000280916,FOXCUT
ENSG00000113600,C9
ENSG00000290722,WDR87BP
ENSG00000262120,ENSG00000262120
ENSG00000287416,ENSG00000287416
ENSG00000247872,SPCS2P3
ENSG00000222030,LINC01793
ENSG00000236549,RPS27AP7
ENSG00000259191,ENSG00000259191
ENSG00000231648,LINC01698
ENSG00000248659,CARMIL2P1
ENSG00000284631,SCYGR4
ENSG00000258346,ENSG00000258346
ENSG00000134569,LRP4
ENSG00000287807,ENSG00000287807
ENSG00000241587,RN7SL482P
ENSG00000242206,RPS26P35
ENSG00000289297,ENSG00000289297
ENSG00000272209,ENSG00000272209
ENSG00000283463,HSFX4
ENSG00000235156,TMEM30CP
ENSG00000240052,ENSG00000240052
ENSG00000177476,OR2G3
ENSG00000226810,ENSG00000226810
ENSG00000277385,Metazoa_SRP
ENSG00000250672,ENSG00000250672
ENSG00000101825,MXRA5
ENSG00000240103,ENSG00000240103
ENSG00000178597,PSAPL1
ENSG00000265052,RN7SL622P
ENSG00000116748,AMPD1
ENSG00000142538,PTH2
ENSG00000251798,RNU6-863P
ENSG00000248200,ENSG00000248200
ENSG00000243429,OR7E29P
ENSG00000164743,C8orf48
ENSG00000201794,RN7SKP130
ENSG00000241011,ENSG00000241011
ENSG00000290510,ENSG00000290510
ENSG00000218459,RPS27P15
ENSG00000237035,ENSG00000237035
ENSG00000261600,ENSG00000261600
ENSG00000219642,BMPR1AP1
ENSG00000238097,LINC02037
ENSG00000225719,NMNAT1P2
ENSG00000289308,ENSG00000289308
ENSG00000235818,VN1R17P
ENSG00000148156,ACTL7B
ENSG00000235358,SCMH1-DT
ENSG00000206144,MAPK6P1
ENSG00000216516,ENSG00000216516
ENSG00000164825,DEFB1
ENSG00000279232,ENSG00000279232
ENSG00000232142,RPS25P9
ENSG00000170953,OR8B12
ENSG00000199483,RNU4-15P
ENSG00000236394,ENSG00000236394
ENSG00000250819,LINC02493
ENSG00000213750,ENSG00000213750
ENSG00000291062,ENSG00000291062
ENSG00000293179,RNF126P1
ENSG00000206645,Y_RNA
ENSG00000249876,ENSG00000249876
ENSG00000213126,TXNL4AP1
ENSG00000171126,KCNG3
ENSG00000226645,BUD13-DT
ENSG00000110675,ELMOD1
ENSG00000240305,RPL6P26
ENSG00000268388,FENDRR
ENSG00000293144,ENSG00000293144
ENSG00000251191,LINC00589
ENSG00000249453,ENSG00000249453
ENSG00000290861,KRT42P
ENSG00000234183,H2AZ2-DT
ENSG00000252390,RNU5F-4P
ENSG00000279270,OR52R1
ENSG00000004848,ARX
ENSG00000173769,TOPAZ1
ENSG00000224038,ENSG00000224038
ENSG00000147127,RAB41
ENSG00000164736,SOX17
ENSG00000279067,ENSG00000279067
ENSG00000279251,ENSG00000279251
ENSG00000266846,ENSG00000266846
ENSG00000277083,PRSS3P3
ENSG00000231207,ENSG00000231207
ENSG00000187151,ANGPTL5
ENSG00000249735,ENSG00000249735
ENSG00000235749,ENSG00000235749
ENSG00000171133,OR2K2
ENSG00000182533,CAV3
ENSG00000216998,CYP2AC1P
ENSG00000230102,LINC02028
ENSG00000286823,ENSG00000286823
ENSG00000260471,PPIAP49
ENSG00000150551,LYPD1
ENSG00000284585,MIR4722
ENSG00000258294,ENSG00000258294
ENSG00000271234,ENSG00000271234
ENSG00000091704,CPA1
ENSG00000212102,MIR301B
ENSG00000231367,LINC02613
ENSG00000244296,RN7SL168P
ENSG00000229985,ENSG00000229985
ENSG00000257767,ENSG00000257767
ENSG00000230392,LINC03098
ENSG00000266745,MIR3135A
ENSG00000266261,ENSG00000266261
ENSG00000283603,MIR4302
ENSG00000221564,RNU6ATAC42P
ENSG00000207386,Y_RNA
ENSG00000233713,ENSG00000233713
ENSG00000200138,RNY1P10
ENSG00000244740,RPL31P23
ENSG00000242953,ENSG00000242953
ENSG00000214857,SEM1P1
ENSG00000204335,SP5
ENSG00000250092,ENSG00000250092
ENSG00000267777,LINC01791
ENSG00000252424,RNA5SP384
ENSG00000234159,RBPMSLP
ENSG00000264249,MIR3912
ENSG00000189145,RPL32P36
ENSG00000271410,ENSG00000271410
ENSG00000293197,ENSG00000293197
ENSG00000226661,ENSG00000226661
ENSG00000117122,MFAP2
ENSG00000285552,ENSG00000285552
ENSG00000136928,GABBR2
ENSG00000182888,RPS27AP20
ENSG00000233285,MTCYBP10
ENSG00000196482,ESRRG
ENSG00000226673,LINC01108
ENSG00000199865,RNU6-495P
ENSG00000293093,ENSG00000293093
ENSG00000266953,ENSG00000266953
ENSG00000236189,RPL18AP15
ENSG00000164122,ASB5
ENSG00000232172,ENSG00000232172
ENSG00000207582,MIR30B
ENSG00000264316,MTCO3P13
ENSG00000240545,RN7SL492P
ENSG00000214009,PCNAP3
ENSG00000264617,ENSG00000264617
ENSG00000110887,DAO
ENSG00000235440,RPS2P15
ENSG00000286822,ENSG00000286822
ENSG00000270549,ENSG00000270549
ENSG00000286294,ENSG00000286294
ENSG00000201496,RN7SKP275
ENSG00000243627,SMIM34
ENSG00000230470,ENSG00000230470
ENSG00000200683,RNU6-379P
ENSG00000237185,VN1R66P
ENSG00000235564,ENSG00000235564
ENSG00000185177,ZNF479
ENSG00000287326,ENSG00000287326
ENSG00000106436,MYL10
ENSG00000293166,ENSG00000293166
ENSG00000249881,ENSG00000249881
ENSG00000244065,MARK2P17
ENSG00000225105,LINC01076
ENSG00000163283,ALPP
ENSG00000188451,SRP72P2
ENSG00000287409,ENSG00000287409
ENSG00000287334,ENSG00000287334
ENSG00000280190,ENSG00000280190
ENSG00000287264,ENSG00000287264
ENSG00000271609,ENSG00000271609
ENSG00000250125,LINC02232
ENSG00000234474,MIR3663HG
ENSG00000259231,ENSG00000259231
ENSG00000253351,LINC01298
ENSG00000222412,Y_RNA
ENSG00000276500,BMS1P14
ENSG00000204688,OR2H1
ENSG00000171505,OR1N1
ENSG00000172733,PURG
ENSG00000229313,ENSG00000229313
ENSG00000277738,ENSG00000277738
ENSG00000238211,POLR2LP1
ENSG00000254548,ENSG00000254548
ENSG00000274374,TUBAP6
ENSG00000252507,RNU7-81P
ENSG00000277062,RN7SL88P
ENSG00000176198,OR11H4
ENSG00000186377,CYP4X1
ENSG00000289167,ENSG00000289167
ENSG00000178473,UCN3
ENSG00000287145,ENSG00000287145
ENSG00000250612,ENSG00000250612
ENSG00000248663,LINC00992
ENSG00000271474,UNC5C-AS1
ENSG00000241344,RPL21P47
ENSG00000254177,ENSG00000254177
ENSG00000150276,PPIAP26
ENSG00000244390,RPS6P22
ENSG00000253130,ENSG00000253130
ENSG00000235097,LINC00330
ENSG00000204928,GRXCR2
ENSG00000223963,THAP12P8
ENSG00000290880,ENSG00000290880
ENSG00000279465,ENSG00000279465
ENSG00000280709,LINC02203
ENSG00000278342,ENSG00000278342
ENSG00000188817,SNTN
ENSG00000204393,NOL4L-DT
ENSG00000234496,MRPS21P1
ENSG00000252322,RN7SKP244
ENSG00000236323,BMP6P1
ENSG00000237074,LINC02942
ENSG00000124249,KCNK15
ENSG00000253172,ENSG00000253172
ENSG00000215054,HNRNPCP10
ENSG00000227205,PFN1P9
ENSG00000179930,ZNF648
ENSG00000200179,Y_RNA
ENSG00000277043,EEF1A1P42
ENSG00000250564,LINC02999
ENSG00000234163,MTND4LP11
ENSG00000242493,RN7SL37P
ENSG00000273059,ENSG00000273059
ENSG00000135406,PRPH
ENSG00000259723,ENSG00000259723
ENSG00000250384,UBE2CP3
ENSG00000231804,RPL21P85
ENSG00000188280,FAM230G
ENSG00000229112,ENSG00000229112
ENSG00000200516,RNA5SP378
ENSG00000233993,DTD1-AS1
ENSG00000278496,ENSG00000278496
ENSG00000286137,SPDYE14
ENSG00000213082,PPP1R14BP2
ENSG00000257023,ETNK1-DT
ENSG00000257332,HNRNPA1P69
ENSG00000249963,EEF1A1P20
ENSG00000264630,PRKCA-AS1
ENSG00000229786,SNRPFP2
ENSG00000207370,Y_RNA
ENSG00000183432,ZBTB8OSP1
ENSG00000225496,RTRAFP1
ENSG00000251526,LINC02435
ENSG00000250284,CTB-1I21.1
ENSG00000226965,ENSG00000226965
ENSG00000250039,ENSG00000250039
ENSG00000289831,ENSG00000289831
ENSG00000241598,KRTAP5-4
ENSG00000253682,ENSG00000253682
ENSG00000253673,ENSG00000253673
ENSG00000216471,RPSAP43
ENSG00000265444,MIR4733
ENSG00000244441,RPL34P9
ENSG00000249212,ATP1B1P1
ENSG00000278449,MIR6892
ENSG00000231069,ENSG00000231069
ENSG00000280117,ENSG00000280117
ENSG00000144962,SPATA16
ENSG00000220773,RPSAP44
ENSG00000278842,ENSG00000278842
ENSG00000243164,RPL31P48
ENSG00000276721,ENSG00000276721
ENSG00000250725,ENSG00000250725
ENSG00000224294,PINCR
ENSG00000242562,DCAF13P1
ENSG00000268736,MTCO3P39
ENSG00000226480,OR7H1P
ENSG00000232174,ENSG00000232174
ENSG00000286486,ENSG00000286486
ENSG00000272094,ENSG00000272094
ENSG00000271369,ENSG00000271369
ENSG00000286991,ENSG00000286991
ENSG00000286009,ENSG00000286009
ENSG00000284377,ENSG00000284377
ENSG00000207988,MIR576
ENSG00000248468,ENSG00000248468
ENSG00000201510,RN7SKP217
ENSG00000275061,SEPTIN7P15
ENSG00000223819,PPIAP89
ENSG00000267147,LINC01842
ENSG00000171540,OTP
ENSG00000254387,MYL12AP1
ENSG00000251076,ENSG00000251076
ENSG00000201680,Y_RNA
ENSG00000285789,ENSG00000285789
ENSG00000239642,MEIKIN
ENSG00000239490,RPS4XP18
ENSG00000290809,ENSG00000290809
ENSG00000271625,PSMA6P4
ENSG00000274827,LINC01297
ENSG00000125046,SSUH2
ENSG00000198203,SULT1C2
ENSG00000264529,DNAJB6P8
ENSG00000172724,CCL19
ENSG00000286572,ENSG00000286572
ENSG00000275811,HTR1DP1
ENSG00000235185,MICOS10-DT
ENSG00000259335,HNRNPMP1
ENSG00000258871,ENSG00000258871
ENSG00000286934,ENSG00000286934
ENSG00000253936,IGHV3-63
ENSG00000231095,GYG1P3
ENSG00000251752,RNU4-29P
ENSG00000249693,SPMAP2L
ENSG00000218454,HNRNPA1P19
ENSG00000284644,ENSG00000284644
ENSG00000251219,LINC01217
ENSG00000260441,ENSG00000260441
ENSG00000207826,MIR596
ENSG00000259561,ENSG00000259561
ENSG00000255014,ARL6IP1P3
ENSG00000267015,ENSG00000267015
ENSG00000268746,ENSG00000268746
ENSG00000285238,ENSG00000285238
ENSG00000186795,KCNK18
ENSG00000287699,ENSG00000287699
ENSG00000221933,OR2A25
ENSG00000283607,IGHVII-30-21
ENSG00000289844,ENSG00000289844
ENSG00000267399,ENSG00000267399
ENSG00000255947,ENSG00000255947
ENSG00000255608,ENSG00000255608
ENSG00000286829,ENSG00000286829
ENSG00000285901,ENSG00000285901
ENSG00000213297,ZNF625-ZNF20
ENSG00000254878,ENSG00000254878
ENSG00000285898,ENSG00000285898
ENSG00000151224,MAT1A
ENSG00000153266,FEZF2
ENSG00000230444,TFAMP1
ENSG00000201367,RNU6-522P
ENSG00000232391,RANP2
ENSG00000101938,CHRDL1
ENSG00000258784,ENSG00000258784
ENSG00000104435,STMN2
ENSG00000253745,ENSG00000253745
ENSG00000167749,KLK4
ENSG00000278400,ENSG00000278400
ENSG00000231255,ENSG00000231255
ENSG00000253147,LINC03023
ENSG00000263207,ENSG00000263207
ENSG00000289433,ENSG00000289433
ENSG00000264714,KIAA0895LP1
ENSG00000207563,MIR23B
ENSG00000240135,PSMD12P1
ENSG00000276514,ENSG00000276514
ENSG00000202054,RNA5SP152
ENSG00000231788,RPL31P50
ENSG00000253299,UFM1P3
ENSG00000263642,MIR4802
ENSG00000230951,GPS2P2
ENSG00000287446,ENSG00000287446
ENSG00000243537,RPL32P20
ENSG00000280780,JAKMIP2-AS1
ENSG00000174808,BTC
ENSG00000186226,LCE1E
ENSG00000270507,ENSG00000270507
ENSG00000231300,EZH2P1
ENSG00000250357,ENSG00000250357
ENSG00000231504,NMD3P2
ENSG00000104499,GML
ENSG00000139973,SYT16
ENSG00000278657,ENSG00000278657
ENSG00000178130,FAM27E5
ENSG00000264425,MIR4653
ENSG00000265123,RN7SL200P
ENSG00000287285,ENSG00000287285
ENSG00000255536,MRGPRX5P
ENSG00000257588,AQP5-AS1
ENSG00000257067,LINC02703
ENSG00000244610,RN7SL756P
ENSG00000230987,ENSG00000230987
ENSG00000224806,ARL5AP4
ENSG00000248646,ENSG00000248646
ENSG00000109832,DDX25
ENSG00000200520,RNU6-1214P
ENSG00000254114,HMGN1P28
ENSG00000237628,MTCO2P19
ENSG00000229014,RPL30P13
ENSG00000223324,RN7SKP273
ENSG00000203585,LINC02408
ENSG00000154874,CCDC144BP
ENSG00000232918,RPL21P26
ENSG00000230524,COL6A4P1
ENSG00000139549,DHH
ENSG00000248640,HNRNPA1P56
ENSG00000285624,ENSG00000285624
ENSG00000250127,LINC02108
ENSG00000258595,CYB5AP3
ENSG00000164161,HHIP
ENSG00000261161,ENSG00000261161
ENSG00000228208,LINC02869
ENSG00000255786,ENSG00000255786
ENSG00000249816,LINC00964
ENSG00000217385,PSMC1P11
ENSG00000240873,RPS29P22
ENSG00000241562,RPL7P5
ENSG00000280377,ENSG00000280377
ENSG00000253393,RANP9
ENSG00000285973,ENSG00000285973
ENSG00000101306,MYLK2
ENSG00000287450,ENSG00000287450
ENSG00000226884,RPS29P10
ENSG00000258893,SETP2
ENSG00000279775,ENSG00000279775
ENSG00000268051,ENSG00000268051
ENSG00000290789,ENSG00000290789
ENSG00000178081,ULK4P3
ENSG00000270479,BNIP3P37
ENSG00000259052,ENSG00000259052
ENSG00000239525,RPL30P5
ENSG00000270318,IGHV3OR16-11
ENSG00000186367,MINAR2
ENSG00000286642,ENSG00000286642
ENSG00000200506,Y_RNA
ENSG00000267563,ENSG00000267563
ENSG00000163377,TAFA4
ENSG00000252011,ENSG00000252011
ENSG00000271682,TVP23CP3
ENSG00000182261,NLRP10
ENSG00000279269,ENSG00000279269
ENSG00000235289,BRD7P6
ENSG00000259273,ENSG00000259273
ENSG00000230314,ELOVL2-AS1
ENSG00000268683,ENSG00000268683
ENSG00000271394,7SK
ENSG00000293069,ENSG00000293069
ENSG00000279249,ENSG00000279249
ENSG00000237224,ENSG00000237224
ENSG00000287901,ENSG00000287901
ENSG00000229067,ENSG00000229067
ENSG00000188379,IFNA2
ENSG00000287286,ENSG00000287286
ENSG00000288793,ENSG00000288793
ENSG00000258609,LINC-ROR
ENSG00000138152,BTBD16
ENSG00000231666,LINC01704
ENSG00000282501,ENSG00000282501
ENSG00000221355,MIR1288
ENSG00000199636,Y_RNA
ENSG00000221083,ENSG00000221083
ENSG00000237731,RNGTTP1
ENSG00000234607,ENSG00000234607
ENSG00000206181,ELOA2
ENSG00000221858,OR2A12
ENSG00000230166,RPL35AP24
ENSG00000187871,GFRAL
ENSG00000263669,RN7SL470P
ENSG00000174279,EVX2
ENSG00000172971,UNC93B3
ENSG00000251357,ENSG00000251357
ENSG00000289809,ENSG00000289809
ENSG00000267526,ENSG00000267526
ENSG00000231809,NANOGP9
ENSG00000248752,ENSG00000248752
ENSG00000213599,SLX1A-SULT1A3
ENSG00000226064,PGBD4P6
ENSG00000214067,ENSG00000214067
ENSG00000257126,FOXG1-AS1
ENSG00000207098,SNORA70
ENSG00000239804,RPS24P9
ENSG00000276581,SPATA31A5
ENSG00000229400,CNIH3-AS1
ENSG00000241821,RN7SL170P
ENSG00000211680,IGLJ4
ENSG00000264016,ENSG00000264016
ENSG00000253703,IGHV1-68
ENSG00000269058,CALR3
ENSG00000237373,BRWD1-IT1
ENSG00000242170,RN7SL329P
ENSG00000231035,RPL7L1P9
ENSG00000250629,ENSG00000250629
ENSG00000212605,RNU1-56P
ENSG00000268193,ENSG00000268193
ENSG00000284986,ENSG00000284986
ENSG00000278973,ENSG00000278973
ENSG00000237125,HAND2-AS1
ENSG00000286226,ENSG00000286226
ENSG00000264452,ENSG00000264452
ENSG00000230533,LINC03004
ENSG00000277173,ENSG00000277173
ENSG00000244383,FAM3D-AS1
ENSG00000274080,ENSG00000274080
ENSG00000227813,ENSG00000227813
ENSG00000280028,ENSG00000280028
ENSG00000279124,IGSF3P1
ENSG00000233611,GBX2-AS1
ENSG00000228398,HMGN2P25
ENSG00000254008,LINC00051
ENSG00000259126,ENSG00000259126
ENSG00000292246,ENSG00000292246
ENSG00000224467,TANK-AS1
ENSG00000285742,ENSG00000285742
ENSG00000260492,CISTR
ENSG00000233131,RPS15AP14
ENSG00000222613,Y_RNA
ENSG00000271245,ENSG00000271245
ENSG00000275516,ENSG00000275516
ENSG00000245857,GS1-24F4.2
ENSG00000199762,Y_RNA
ENSG00000167617,CDC42EP5
ENSG00000144834,TAGLN3
ENSG00000179674,ARL14
ENSG00000260151,LINC02673
ENSG00000203650,LINC01285
ENSG00000220110,RPL21P64
ENSG00000186288,PABPC1L2A
ENSG00000255348,ENSG00000255348
ENSG00000201807,ENSG00000201807
ENSG00000274656,RN7SL625P
ENSG00000254295,ENSG00000254295
ENSG00000214883,ENSG00000214883
ENSG00000236301,MRGPRG-AS1
ENSG00000172538,FAM170B
ENSG00000252062,RNU6-469P
ENSG00000265932,MIR3146
ENSG00000234676,IFT74-AS1
ENSG00000271490,ENSG00000271490
ENSG00000267184,ENSG00000267184
ENSG00000225239,RPL21P107
ENSG00000172986,GXYLT2
ENSG00000287856,ENSG00000287856
ENSG00000253870,IGKV1-32
ENSG00000270226,ENSG00000270226
ENSG00000248560,ENSG00000248560
ENSG00000258308,ENSG00000258308
ENSG00000251142,ENSG00000251142
ENSG00000267573,KRT8P5
ENSG00000201850,Y_RNA
ENSG00000230400,LINC01747
ENSG00000287885,ENSG00000287885
ENSG00000216802,MTCH1P1
ENSG00000256824,ENSG00000256824
ENSG00000235070,ENSG00000235070
ENSG00000169059,VCX3A
ENSG00000213488,ENSG00000213488
ENSG00000248480,ENSG00000248480
ENSG00000250643,ENSG00000250643
ENSG00000265739,ENSG00000265739
ENSG00000182938,OTOP3
ENSG00000236892,ENSG00000236892
ENSG00000205412,HNRNPA1P20
ENSG00000258748,KIF26A-DT
ENSG00000250862,HMGB1P29
ENSG00000231978,ENSG00000231978
ENSG00000211684,IGLJ7
ENSG00000213117,MEMO1P2
ENSG00000248332,TUB-AS1
ENSG00000222934,RN7SKP284
ENSG00000132855,ANGPTL3
ENSG00000258708,SLC25A21-AS1
ENSG00000236703,MYB-AS1
ENSG00000240375,VPS26AP1
ENSG00000263527,MIR4526
ENSG00000275041,Metazoa_SRP
ENSG00000206954,RNU6-1201P
ENSG00000219149,PPIAP87
ENSG00000250381,UNC93B4
ENSG00000237385,ENSG00000237385
ENSG00000224413,ENSG00000224413
ENSG00000274944,ENSG00000274944
ENSG00000278570,NR2E3
ENSG00000183098,GPC6
ENSG00000218617,ENSG00000218617
ENSG00000243072,YTHDF3P1
ENSG00000128045,RASL11B
ENSG00000237001,WASF3-AS1
ENSG00000233044,ENSG00000233044
ENSG00000262516,DPPA3P6
ENSG00000254338,MAFA-AS1
ENSG00000146722,FKBP6P2
ENSG00000233783,ENSG00000233783
ENSG00000223812,PYDC2-AS1
ENSG00000272703,ENSG00000272703
ENSG00000257777,ENSG00000257777
ENSG00000229586,TNPO1P3
ENSG00000289623,ENSG00000289623
ENSG00000270409,ENSG00000270409
ENSG00000166006,KCNC2
ENSG00000286303,ENSG00000286303
ENSG00000227358,ENSG00000227358
ENSG00000277587,ENSG00000277587
ENSG00000266869,ENSG00000266869
ENSG00000223156,RNU2-18P
ENSG00000260648,ENSG00000260648
ENSG00000185903,OR11N1P
ENSG00000250264,ENSG00000250264
ENSG00000207347,RNU6-306P
ENSG00000235378,MRPS10P1
ENSG00000225078,ENSG00000225078
ENSG00000228573,ENSG00000228573
ENSG00000255627,ENSG00000255627
ENSG00000284902,ENSG00000284902
ENSG00000173610,UGT2A1
ENSG00000256564,ENSG00000256564
ENSG00000244236,RN7SL604P
ENSG00000283769,ENSG00000283769
ENSG00000279924,ENSG00000279924
ENSG00000087510,TFAP2C
ENSG00000270244,ENSG00000270244
ENSG00000288837,ENSG00000288837
ENSG00000233080,LINC01399
ENSG00000253733,LZTS1-AS1
ENSG00000290751,TCP10L3
ENSG00000272681,FAM223B
ENSG00000205360,MT1CP
ENSG00000251412,ENSG00000251412
ENSG00000272342,LINC01115
ENSG00000286471,ENSG00000286471
ENSG00000243818,ENSG00000243818
ENSG00000129451,KLK10
ENSG00000229652,ENSG00000229652
ENSG00000235385,LINC02154
ENSG00000243883,RN7SL419P
ENSG00000273044,ENSG00000273044
ENSG00000170848,PSG6
ENSG00000224973,LARGE-AS1
ENSG00000265905,RN7SL96P
ENSG00000215096,IFITM8P
ENSG00000223828,BANF1P4
ENSG00000275015,ENSG00000275015
ENSG00000268536,ENSG00000268536
ENSG00000275969,SPATA31A3
ENSG00000268582,ENSG00000268582
ENSG00000279652,ENSG00000279652
ENSG00000289289,ENSG00000289289
ENSG00000282911,DUX4L35
ENSG00000222852,Y_RNA
ENSG00000240936,RN7SL554P
ENSG00000103460,TOX3
ENSG00000287242,ENSG00000287242
ENSG00000215165,TCEA1P3
ENSG00000214815,IMPDH1P3
ENSG00000233037,ENSG00000233037
ENSG00000124678,TCP11
ENSG00000258846,EEF1A1P33
ENSG00000255964,HSPD1P12
ENSG00000288840,ENSG00000288840
ENSG00000287624,ENSG00000287624
ENSG00000226428,RPL15P13
ENSG00000176857,GJA1P1
ENSG00000287832,ENSG00000287832
ENSG00000263644,ENSG00000263644
ENSG00000118017,A4GNT
ENSG00000272984,ENSG00000272984
ENSG00000224255,PDCL3P6
ENSG00000212932,RPL23AP4
ENSG00000228550,ENSG00000228550
ENSG00000237613,FAM138A
ENSG00000267423,ENSG00000267423
ENSG00000252774,ENSG00000252774
ENSG00000272915,ENSG00000272915
ENSG00000227935,ENSG00000227935
ENSG00000188984,AADACL3
ENSG00000266555,MIR3145
ENSG00000293214,ENSG00000293214
ENSG00000181903,OR4C6
ENSG00000229339,RPL7AP83
ENSG00000176605,LINC02914
ENSG00000289578,ENSG00000289578
ENSG00000148677,ANKRD1
ENSG00000289438,ENSG00000289438
ENSG00000279016,ENSG00000279016
ENSG00000271701,ENSG00000271701
ENSG00000182050,MGAT4C
ENSG00000147255,IGSF1
ENSG00000285977,ENSG00000285977
ENSG00000253030,MIR2116
ENSG00000212534,SNORD70
ENSG00000264916,RN7SL230P
ENSG00000229237,HMGN1P37
ENSG00000229207,SERPINH1P1
ENSG00000237063,ENSG00000237063
ENSG00000207622,MIR619
ENSG00000186860,KRTAP17-1
ENSG00000253232,ENSG00000253232
ENSG00000204175,GPRIN2
ENSG00000223965,ZNF587P1
ENSG00000224594,RPL29P19
ENSG00000201701,ENSG00000201701
ENSG00000276918,Metazoa_SRP
ENSG00000213558,HMGN2P32
ENSG00000120324,PCDHB10
ENSG00000198570,RD3
ENSG00000228271,LINC02048
ENSG00000272412,RN7SL778P
ENSG00000251126,ENSG00000251126
ENSG00000264754,ENSG00000264754
ENSG00000282390,ENSG00000282390
ENSG00000239481,RPS3AP41
ENSG00000254984,FTLP6
ENSG00000273586,OR10G1P
ENSG00000128573,FOXP2
ENSG00000289986,ENSG00000289986
ENSG00000255007,LINC02489
ENSG00000189348,FAM90A27P
ENSG00000224029,ENSG00000224029
ENSG00000272006,ENSG00000272006
ENSG00000253900,CDH12P4
ENSG00000267027,ENSG00000267027
ENSG00000234206,ENSG00000234206
ENSG00000280969,RPS4Y2
ENSG00000196228,SULT1C3
ENSG00000286150,ENSG00000286150
ENSG00000228035,NGF-AS1
ENSG00000233851,LATS2-AS1
ENSG00000251211,ENSG00000251211
ENSG00000176115,AQP7P4
ENSG00000284797,CIST1
ENSG00000234253,RPL7P13
ENSG00000215182,MUC5AC
ENSG00000259843,HEATR3-AS1
ENSG00000248377,HMGN1P9
ENSG00000251555,ENSG00000251555
ENSG00000242147,LASTR
ENSG00000231705,ENSG00000231705
ENSG00000240002,YBX1P3
ENSG00000258605,DYNLL1P2
ENSG00000223685,LINC00571
ENSG00000231667,OR7E111P
ENSG00000179157,RPS2P28
ENSG00000251538,LINC02201
ENSG00000230913,NPM1P51
ENSG00000286979,ENSG00000286979
ENSG00000279414,CDRT15P9
ENSG00000267076,MIX23P3
ENSG00000278732,Metazoa_SRP
ENSG00000212195,U3
ENSG00000266495,ENSG00000266495
ENSG00000173231,TERF1P1
ENSG00000257580,ENSG00000257580
ENSG00000179292,TMEM151A
ENSG00000279470,ENSG00000279470
ENSG00000120669,SOHLH2
ENSG00000164841,TMEM74
ENSG00000212418,RNY4P36
ENSG00000232612,RPL31P35
ENSG00000198704,GPX6
ENSG00000178690,DYNAP
ENSG00000233064,ENSG00000233064
ENSG00000243276,ENSG00000243276
ENSG00000218300,RPL22P14
ENSG00000249098,CSRP2P2
ENSG00000199461,Y_RNA
ENSG00000241105,ENSG00000241105
ENSG00000273963,ENPP7P14
ENSG00000241250,RPL17P20
ENSG00000212856,TTTY2B
ENSG00000274252,GGTLC3
ENSG00000283867,MIR1307
ENSG00000232332,ARL5AP5
ENSG00000277769,RBM22P4
ENSG00000254501,ENSG00000254501
ENSG00000231022,RPS3AP9
ENSG00000227227,ENSG00000227227
ENSG00000270506,DPPA3P5
ENSG00000293304,ENSG00000293304
ENSG00000251019,HIGD1AP13
ENSG00000261653,ENSG00000261653
ENSG00000169851,PCDH7
ENSG00000168398,BDKRB2
ENSG00000167757,KLK11
ENSG00000234402,ELK2BP
ENSG00000105605,CACNG7
ENSG00000261949,GFY
ENSG00000225285,LINC01770
ENSG00000259970,ENSG00000259970
ENSG00000150201,FXYD4
ENSG00000250715,H3P22
ENSG00000244226,ILF2P1
ENSG00000228700,ENSG00000228700
ENSG00000081138,CDH7
ENSG00000289230,ENSG00000289230
ENSG00000206145,P2RX6P
ENSG00000272138,LINC01607
ENSG00000214336,FOXI3
ENSG00000271216,LINC01050
ENSG00000267626,HAUS5-DT
ENSG00000293513,LINC00301
ENSG00000213854,CNN2P6
ENSG00000199348,RNU6-766P
ENSG00000287344,ENSG00000287344
ENSG00000242595,RPL26P26
ENSG00000237515,SHISA9
ENSG00000234067,RPL5P10
ENSG00000227738,PSMD14P1
ENSG00000172818,OVOL1
ENSG00000275358,ENSG00000275358
ENSG00000222174,RN7SKP146
ENSG00000231735,RPS2P18
ENSG00000265527,MIR5690
ENSG00000207083,RNU6-22P
ENSG00000283434,CSNKA2IP
ENSG00000206596,RNU1-27P
ENSG00000256331,NIFKP3
ENSG00000256372,ENSG00000256372
ENSG00000237952,RPL7AP73
ENSG00000260746,KIF18BP1
ENSG00000289202,ENSG00000289202
ENSG00000281333,ENSG00000281333
ENSG00000220771,BOLA2P3
ENSG00000264175,MIR3189
ENSG00000243621,ENSG00000243621
ENSG00000289392,ENSG00000289392
ENSG00000287024,ENSG00000287024
ENSG00000280053,ENSG00000280053
